TIC,TOI,SG1Disposition,Rplanet,Period,CK2016_Mass,PredictedK,Mstar_TIC8,Rstar_TIC8,Teff_TIC8
394346745,2487.01,VPC,14.769,3.402188,317,121.99,1.16,1.21,6138
68074302,3916.01,PC,9.58,3.401544,66.913,26.53,1.11,1.06,6005
102713734,2580.01,VPC,18.374,3.397862,317,109.08,1.37,1.83,6590
355953198,3834.01,PC,10.425,3.395862,77.247,33.09,0.99,1.06,5596
231077395,2238.01,CPC,2.515,3.390502,6.889,2.67,1.15,1.43,5943
269439355,3232.01,PC,14.972,3.389823,317,123.56,1.14,3.13,6096
152477897,2723.01,PC,16.194,3.384387,317,129.76,1.06,1.52,5848
142739544,3851.01,PC,4.688,3.383419,19.851,8.18,1.05,1.23,5838
181304295,605.01,VPC+,18.241,3.383174,317,84.14,2.03,2.12,7466
466167563,3265.01,VPC,11.543,3.379297,91.859,35.36,1.16,1.3,6141
282091492,3027.01,PC,10.141,3.379184,73.705,28.94,1.13,1.67,6072
413343957,4365.01,PC,4.834,3.378397,20.915,7.72,1.24,1.41,6311
395393265,2152.01,VPC,16.751,3.37743,317,107.07,1.42,1.73,5168
176314383,2719.01,PC,6.049,3.375945,30.619,12.88,1.02,1.69,5701
230980206,2649.01,PC,13.208,3.375591,115.504,41.53,1.29,1.22,6408
123007594,3517.01,PC,13.499,3.369146,119.857,50.43,1.02,1.18,5727
305739565,3218.01,PC,14.601,3.368372,317,132.48,1.03,1.85,5765
357634632,3009.01,PC,17.025,3.365349,317,74.6,2.44,1.83,9582
220068921,2369.01,PC,10.755,3.36376,81.444,34.29,1.02,1.27,5197
63898957,261.01,PC,2.912,3.363468,8.836,3.61,1.07,1.28,6077
129881395,3381.01,PC,20.794,3.363042,317,126.87,1.1,1.42,5982
402391147,3477.01,VPC,14.393,3.361429,317,121.78,1.17,1.39,6165
259377017,270.03,P,1.171,3.360137,1.707,1.43,0.36,0.37,3635
335483600,1480.01,VPC+,10.959,3.35404,84.093,35.91,NaN,NaN,7765
44647437,435.01,VPC+,5.293,3.352907,24.406,14.15,0.63,0.67,4017
317252733,3735.01,PC,11.191,3.352748,87.143,32.76,1.21,1.02,6245
47617038,4330.01,PC,17.763,3.35133,317,32,NaN,8.71,4886
271761420,3962.01,PC,17.826,3.350072,317,119.22,1.21,2.57,6238
368287008,2015.01,VPC+,3.379,3.34589,11.376,10.75,0.3,0.32,3247
55488511,557.01,PC,2.254,3.344904,5.717,3.57,0.57,0.57,3920
28961316,3682.01,PC,15.794,3.343161,317,139.19,0.96,1.91,5501
106224627,3522.01,PC,10.987,3.342299,84.463,38.54,0.91,0.9,5285
240959810,3691.01,PC,13.371,3.341455,117.926,39.87,1.42,1.3,6702
136998882,3881.01,PC,8.05,3.340144,49.771,21.72,0.97,1.14,5509
260985861,149.01,VPC,16.545,3.33994,317,111.5,1.34,1.61,6098
83053699,4002.01,PC,18.471,3.337943,317,118.71,1.22,2.15,6274
445946478,2737.01,PC,12.664,3.332841,107.522,40.3,1.22,2.91,6272
94609570,3655.01,PC,17.626,3.332254,317,115.84,1.27,1.5,6230
317483660,2346.01,PC,14.821,3.331198,317,109.43,1.38,1.33,6177
402319411,317.01,VPC+,15.23,3.326363,317,141.39,0.94,0.95,5325
96973930,2241.01,VPC,21.734,3.3243,317,42.24,NaN,NaN,4309
467331291,4155.01,PC,2.914,3.320728,8.846,3.43,1.16,0.95,6142
240864953,3692.01,PC,17.841,3.3201,317,99.71,1.59,1.74,7137
148004811,2755.01,PC,9.741,3.318753,68.834,29.11,1.02,1.21,5709
417948359,1272.01,VPC+,4.289,3.315997,17.07,8.32,0.83,0.81,4963
468055102,3264.01,VPC,14.723,3.313349,317,107.56,1.42,1.56,6690
309254930,862.01,VPC-+,15.393,3.310108,317,90.88,1.83,1.96,6734
290131778,123.01,P,17.225,3.308907,317,116.34,1.26,2.62,6290
141574742,2910.01,PC,14.853,3.308567,317,112.27,1.33,1.48,6502
123106490,2874.01,PC,5.944,3.300486,29.723,9.87,1.47,1.31,6808
127895118,4231.01,PC,13.444,3.297025,119.033,29.69,2.26,1.67,8945
305492348,3219.01,PC,17.469,3.29653,317,100.34,1.58,1.83,7108
348437470,3664.01,VPC,13.584,3.296339,121.145,52.77,0.98,1.18,5556
105379013,3857.01,PC,12.507,3.295638,105.272,55.26,0.74,0.86,4647
153951307,1238.01,VPC-?,2.289,3.293706,5.867,3.52,0.61,0.62,3929
103096524,4149.01,PC,12.199,3.29257,100.897,48.69,0.84,0.91,5037
173818213,2853.01,PC,21.012,3.292388,317,117.97,1.24,1.24,6300
162620529,3100.01,PC,13.753,3.291364,123.714,47.08,1.2,1.08,6229
312991501,3804.01,PC,15.08,3.290448,317,135.27,1.01,1.06,5689
400395395,3004.01,PC,15.799,3.289132,317,103.04,1.52,1.64,6947
276128561,829.01,VPC+,3.957,3.287693,14.881,6.86,0.9,0.95,5172
20318757,1027.01,VPC+,2.701,3.283445,7.776,4.37,0.67,0.68,4272
125424836,3250.01,PC,11.471,3.280019,90.887,38.59,1.02,1.18,5717
198008005,858.01,VPC+,14.517,3.279716,317,131.13,1.06,1.3,5810
148497855,2986.01,PC,8.071,3.277932,49.991,20.31,1.09,1.49,5941
165667705,3248.01,PC,12.336,3.277892,102.832,44.85,0.98,1.32,5544
266500992,1655.01,VPC,3.664,3.27767,13.057,5.85,0.94,1.15,5357
466682238,4277.01,VPC-,14.686,3.273813,317,128.01,1.1,1.27,5976
301051430,923.01,PC,4.613,3.273467,19.314,7.67,1.13,1.25,6000
170405772,3395.01,PC,7.383,3.273025,42.971,18.61,0.99,1.07,5604
123357034,4129.01,PC,5.696,3.27252,27.649,15.56,0.67,0.75,4279
367630162,2104.01,CPC,1.37,3.272336,2.453,1.23,0.8,0.72,4907
100683605,2698.01,PC,9.711,3.270563,68.475,32.24,0.87,0.91,5167
73082014,3117.01,PC,16.968,3.269501,317,138.31,0.98,1.32,5552
142562395,3854.01,PC,10.063,3.269283,72.747,30.33,1.05,0.93,5814
356206412,2950.01,PC,13.253,3.268996,116.163,42.66,1.27,1.55,6368
139559780,3649.01,PC,13.354,3.263742,117.679,47.3,1.11,1.42,6016
29418536,2932.01,PC,15.789,3.256922,317,97.49,1.66,2.1,7320
166834768,2343.01,PC,6.742,3.255319,36.821,15.09,1.08,1.25,5821
29105766,3793.01,PC,16.948,3.254125,317,114.76,1.3,1.33,6433
194461202,3599.01,VPC,9.677,3.25231,68.067,30.6,0.94,0.9,5396
103245940,2967.01,PC,14.217,3.25185,130.892,54.66,1.05,0.92,5824
356322454,3709.01,PC,10.018,3.251314,72.19,31.15,NaN,NaN,NaN
445807396,3830.01,PC,9.964,3.249358,71.533,32.4,0.93,1.04,5371
245509452,3688.01,PC,12.065,3.246857,99.025,39.17,1.14,1.35,6088
304130406,3278.01,VPC,12.718,3.246426,108.307,46.14,1.02,1.35,5729
95660472,3819.01,PC,11.933,3.245926,97.19,39.14,1.11,1.56,5999
159262969,3249.01,PC,12.966,3.245728,111.93,48.98,0.98,1.21,5571
298752252,4089.01,PC,14.896,3.245478,317,126.23,1.13,1.06,5895
206474443,931.01,VPC+,20.683,3.245209,317,78.33,NaN,NaN,6434
429036977,3521.01,PC,76.288,3.244891,317,38.3,NaN,6.76,6301
277538491,3470.01,PC,16.917,3.240966,317,132.48,1.05,1.35,5823
186292194,3632.01,PC,14.36,3.240594,317,110.44,1.38,1.36,6605
272785423,3960.01,PC,13.227,3.239965,115.782,51.04,0.97,0.97,5521
144628120,2836.01,PC,11.148,3.237933,86.581,31.06,1.32,1.19,6480
99097200,3818.01,PC,15.239,3.235951,317,133.4,1.04,1.35,5800
219762508,1878.01,VPC+,7.816,3.2349,47.338,19.2,1.1,1.06,5790
27916356,3534.01,PC,12.884,3.234341,110.72,48.18,0.99,1.31,5613
173176491,3617.01,PC,15.828,3.234192,317,126.25,1.13,1.64,6065
214361331,901.01,VPC+,7.36,3.230799,42.744,16.01,1.24,1.38,6156
237077180,3971.01,PC,10.402,3.22929,76.961,33.28,NaN,NaN,NaN
241752370,3238.01,PC,11.617,3.224746,92.86,40.18,NaN,NaN,NaN
57093805,3344.01,PC,14.586,3.222978,317,140.7,0.96,1.29,5488
628103717,4074.01,PC,16.48,3.217552,317,89.46,1.9,1.57,7932
309436531,3217.01,PC,12.115,3.213858,99.726,38.47,1.19,1.25,6189
432761635,3622.01,VPC,13.122,3.213003,114.225,49.15,1.01,1.3,5689
339961200,724.01,CPC?,2.024,3.212643,4.76,2.18,0.92,0.88,5330
172518755,1789.01,VPC+,19.85,3.20875,317,128.87,1.1,2.26,5960
231289421,847.01,VPC-,14.764,3.206335,317,125.14,1.15,1.67,6038
286152207,2945.01,PC,16.649,3.200675,317,96.51,1.7,2.09,7438
48210046,2920.01,PC,18.056,3.200318,317,126.69,1.13,1.4,6060
64938667,3619.01,PC,19.238,3.198706,317,124.52,1.16,1.71,6133
219852584,1295.01,VPC+,14.927,3.196882,317,114.27,1.32,1.6,6403
355655412,2890.01,PC,15.832,3.195888,317,110.43,NaN,NaN,13355
247283596,3551.01,PC,14.074,3.193036,128.659,47.13,1.29,2.24,6417
274641986,3545.01,PC,16.713,3.187472,317,111.59,1.37,1.64,6578
147425389,2312.01,VPC,10.883,3.185687,83.103,35.44,1.03,1.12,5709
350153977,908.01,VPC,3.142,3.183768,10.053,4.49,0.96,1.05,5626
400432230,3791.01,VPC+,14.024,3.183437,127.889,46.41,1.31,1.39,6463
326522874,2376.01,VPC,8.9,3.182505,59.038,25.16,1.03,1.4,5639
194179013,3332.01,PC,16.787,3.178457,317,137.75,NaN,NaN,3116
289373041,4090.01,PC,5.066,3.17758,22.648,11.83,0.76,0.82,4740
310002617,4087.01,PC,13.724,3.17746,123.267,49.4,1.13,1.12,6071
340228388,3458.01,VPC,11.949,3.173049,97.408,47.59,0.84,0.87,5056
142784687,2575.01,VPC+?,13.368,3.170972,117.889,46.46,1.16,1.46,6140
192003741,2907.01,PC,11.056,3.168632,85.357,25.42,1.77,1.91,7595
900715901,2072.01,VPC-?,2.315,3.167896,5.982,4.25,0.48,0.39,3546
45655786,2809.01,PC,9.78,3.166158,69.296,26.69,1.2,1.34,6225
379240073,1079.01,VPC,15.381,3.164147,317,113.52,1.34,1.72,6216
444724127,4078.01,PC,6.897,3.163881,38.268,16.66,NaN,NaN,13482
190081497,2671.01,PC,6.818,3.163039,37.532,14.64,1.18,1.34,6187
45996325,4264.01,PC,8.341,3.158257,52.873,22.85,NaN,NaN,NaN
231850364,2385.01,VPC,13.527,3.158182,120.281,67.76,0.68,1.02,4301
52928939,4245.01,PC,5.327,3.153058,24.67,10.83,0.99,0.8,5580
270457662,3434.01,PC,12.756,3.151002,108.858,45.09,1.08,1.5,5928
115270627,4070.01,PC,9.491,3.150363,65.857,31.04,0.89,0.89,5229
233795794,3613.01,PC,13.709,3.14956,123.042,52.5,1.03,0.96,5766
154459165,611.01,VPC-,3.024,3.14905,9.424,4.81,0.79,0.79,4869
432078760,3765.01,PC,17.944,3.147936,317,99,1.65,1.64,7298
319473643,2739.01,PC,12.782,3.147484,109.232,52.68,0.86,0.7,5102
388280249,3272.01,PC,12.066,3.146757,99.042,47.04,0.88,1.37,5197
177612321,2845.01,PC,20.188,3.145502,317,117.27,1.28,2.29,6397
115623434,2279.01,CPC-,2.289,3.143362,5.867,2.92,0.82,0.79,4962
448744179,3073.01,VPC,12.556,3.141991,105.979,48.2,0.94,1.05,5417
396794358,3412.01,PC,11.89,3.140578,96.592,42.16,1,1.26,5636
422756130,1695.01,VPC+,1.819,3.134319,3.971,2.7,0.51,0.52,3678
94346376,3113.01,PC,16.32,3.133923,317,95.14,1.76,1.9,7568
81831095,1675.01,CPC-,7.368,3.13282,42.821,13.03,1.72,2.06,7006
173711153,3615.01,PC,10.913,3.132627,83.497,36.24,1.01,1.69,5684
209408136,2681.01,PC,12.036,3.129287,98.627,39.5,1.14,1.32,6078
314375831,3955.01,VPC,16.764,3.127759,317,115.69,1.31,1.41,6457
355867695,1260.01,VPC,2.401,3.12716,6.366,3.67,0.66,0.69,4225
67566164,4196.01,PC,17.3,3.125924,317,134.09,1.05,1.24,5828
428963229,4026.01,PC,8.491,3.123973,54.497,23.63,1.01,1.1,5690
88385463,3822.01,PC,13.582,3.123398,121.119,55.58,0.93,1.04,5376
97825640,2989.01,PC,12.726,3.122897,108.431,62.17,0.67,0.77,4262
17865622,3540.01,PC,11.119,3.119885,86.195,33.76,1.18,1.13,6011
142748283,2096.01,VPC,1.472,3.119035,2.771,3.35,0.22,0.25,3325
366622912,515.01,VPC+,11.78,3.114892,95.086,47.5,0.82,0.75,4877
4102368,4241.01,PC,12.992,3.112499,112.309,51.57,0.93,0.98,5372
149855074,3647.01,PC,5.837,3.111611,28.823,12.78,0.98,1.05,5565
345329200,3942.01,PC,13.113,3.108108,114.086,42.17,1.29,1.55,6413
119925436,2636.01,VPC-,15.372,3.105206,317,95.18,1.76,1.9,7585
28873762,3684.01,PC,17.472,3.10438,317,122.28,1.21,1.44,6241
71854732,3658.01,PC,10.729,3.103305,81.111,35.55,NaN,NaN,NaN
61980227,2316.01,VPC,19.244,3.095898,317,112.68,1.37,1.26,6340
47384844,1022.01,PC,3.356,3.09574,11.249,4.39,1.19,1.38,6120
411796826,3167.01,PC,16.972,3.095332,317,105.61,1.51,1.47,6918
394900138,3140.01,PC,20.138,3.093915,317,97.16,1.71,1.86,7459
341815767,1819.01,PC,1.724,3.09374,3.624,1.28,1.38,1.47,6546
312811620,3788.01,PC,15.206,3.092373,317,114.39,1.34,1.76,6510
437560683,3012.01,PC,18.175,3.091829,317,103.97,1.55,1.7,7021
212253390,2211.01,CPC?,1.667,3.091172,3.422,1.61,0.9,0.83,5253
396368313,1882.01,VPC,13.629,3.08991,121.827,29.91,2.39,1.63,8275
443534757,2769.01,PC,14.243,3.08858,131.301,57.63,NaN,NaN,NaN
11561667,730.01,VPC+,14.053,3.08763,128.343,75.84,0.64,0.69,4052
260761464,3589.01,PC,19.925,3.083062,317,94.42,1.79,1.61,7658
362026280,2712.01,PC,9.742,3.078479,68.836,28.99,1.07,1.18,5882
252549844,3611.01,PC,14.529,3.078427,317,125.4,1.17,1.64,6153
375542276,1163.01,VPC-,5.757,3.07765,28.154,7.57,2.09,0.78,8332
212957629,2406.01,VPC,2.822,3.076856,8.375,12.2,0.17,0.2,3178
407243316,4018.01,PC,8.418,3.07564,53.709,23.61,NaN,NaN,NaN
52307802,4360.01,PC,1.295,3.074934,2.228,2.26,0.29,0.31,3246
425316308,3163.01,PC,14.456,3.074928,317,108.25,1.46,1.6,6782
237101326,4051.01,PC,6.862,3.074707,37.938,18.59,0.85,1,5091
191496430,2909.01,PC,9.436,3.068826,65.212,20.62,NaN,NaN,NaN
23815847,3918.01,PC,10.874,3.065363,82.994,39.47,0.89,1.35,5236
353038705,1389.01,VPC-?,2.966,3.06317,9.119,4.01,NaN,NaN,4866
156987351,476.01,VPC,16.975,3.062988,317,97.55,1.71,2.05,7169
131581522,2816.01,PC,13.513,3.059168,120.068,52.87,1,1.08,5657
445582110,4242.01,PC,14.192,3.057991,130.512,54.26,1.09,1.59,5967
58542531,1683.01,VPC+,2.391,3.057601,6.32,3.57,0.69,0.7,4402
467955232,3028.01,PC,10.986,3.055141,84.446,37.2,NaN,NaN,NaN
407772585,3298.01,VPC+,16.806,3.053979,317,127.19,1.15,1.46,6103
122418622,3017.01,PC,17.167,3.052525,317,108.51,1.46,1.38,6802
90127880,2914.01,PC,15.197,3.051862,317,91.37,1.89,1.94,7902
627323667,4075.01,PC,51.697,3.049376,317,112.16,1.39,6.46,6633
30825828,4237.01,PC,10.486,3.048202,78.023,34.07,1.01,1.1,5697
266401846,3699.01,VPC,17.669,3.044164,317,103.92,1.56,1.66,7046
198725468,3515.01,PC,9.418,3.040735,64.997,25.63,1.18,1.3,5814
45191604,3020.01,PC,19.672,3.03274,317,103.17,1.58,1.79,7124
372392226,4035.01,PC,12.961,3.029594,111.858,50.28,0.97,1.04,5537
304025075,2951.01,PC,56.383,3.029283,317,54.1,NaN,NaN,NaN
242389810,3237.01,VPC,22.184,3.027034,317,111.37,1.41,1.49,6678
285524410,2848.01,PC,6.957,3.024962,38.836,17.17,NaN,NaN,NaN
349410350,2624.01,VPC+,12.999,3.023536,112.411,54.52,0.87,0.78,5141
305512837,3323.01,PC,11.41,3.022272,90.059,48.66,0.74,0.75,4653
48220826,3886.01,PC,13.685,3.0213,122.68,54.24,NaN,NaN,NaN
298074043,3839.01,PC,8.311,3.019135,52.554,19.93,1.26,1.42,6341
21279791,2582.01,VPC,9.21,3.018325,62.579,29.82,0.89,0.93,5238
343952976,4283.01,VPC,17.481,3.013092,317,108,1.48,1.4,6838
376688393,3865.01,PC,9.101,3.011396,61.319,28.48,0.93,0.98,5370
355008856,3711.01,PC,18.241,3.010822,317,131.64,1.1,1.89,5983
120101789,3520.01,PC,14.054,3.009882,128.354,53.32,1.1,1.46,5984
49045066,2992.01,PC,13.164,3.007905,114.848,47.44,1.11,1.54,5999
2010186093,3571.01,PC,17.999,3.007299,317,98.15,1.71,1.85,7457
45896295,2921.01,PC,13.289,3.004486,116.702,44.79,1.24,1.25,6302
289316336,4091.01,PC,3.455,3.00387,11.817,4.69,1.18,1.2,6171
398502253,3172.01,VPC,13.548,3.002931,120.596,47.31,1.2,1.91,6212
416542079,3860.01,PC,15.053,3.001093,317,121.02,1.25,1.21,6331
100097716,354.01,VPC+,25.246,3.000208,317,137.69,1.03,1.41,5709
209923610,3242.01,PC,14.645,3.000036,317,111.18,1.42,1.45,6695
230001847,2337.01,VPC,8.204,2.9943,51.401,27.14,0.77,3.23,4681
269859655,3053.01,PC,13.055,2.992065,113.239,53.88,0.9,1.01,5247
290302097,2902.01,PC,5.294,2.991879,24.407,11.53,0.91,0.89,5301
147284470,2306.01,VPC-,11.376,2.990661,89.61,39.49,1.01,1.1,5604
321861405,3952.01,VPC,18.801,2.989774,317,109.41,1.46,1.57,6786
384244834,3143.01,PC,123.676,2.989284,317,23.69,NaN,14.47,5669
239816546,2570.01,PC,14.476,2.988567,317,140.61,1,1.12,5639
283303192,2741.01,PC,16.298,2.988419,317,112.7,1.39,1.4,6636
320503729,3953.01,PC,11.119,2.987318,86.197,36.74,1.06,1.17,5871
364431259,3445.01,PC,15.015,2.987039,317,167.37,0.77,1.24,4790
16076354,3806.01,PC,14.153,2.986161,129.901,45.43,1.43,1.94,6710
199610140,4115.01,VPC,10.042,2.985597,72.479,39.76,0.73,0.82,4602
244487927,3513.01,PC,15.441,2.984502,317,92.76,1.87,2.14,7718
253728991,1081.01,VPC+,11.467,2.98278,90.828,37.47,1.12,1.24,5692
451084885,3072.01,PC,16.228,2.982374,317,107.88,1.49,1.81,6879
367102581,1522.01,PC,4.452,2.97962,18.185,4.67,2.28,1.89,7397
278540265,4289.01,VPC,18.764,2.975743,317,130.57,1.12,2.18,6025
350995812,1145.01,VPC?,9.349,2.97164,64.184,28.54,NaN,NaN,10933
1980725947,3625.01,PC,15.006,2.971061,317,127.62,1.16,1.3,6122
376036292,3038.01,PC,19.522,2.968003,317,126.22,1.18,1.59,6185
200805484,2654.01,VPC,7.963,2.967599,48.864,27.84,0.69,0.76,4396
1712954983,3518.01,PC,158.815,2.966166,317,28.05,NaN,11.28,6430
98286422,2835.01,PC,15.207,2.96461,317,150.13,0.91,0.88,5306
127328218,4226.01,PC,14.733,2.962896,317,91.01,1.93,2.04,7998
159815224,2174.01,PC,4.442,2.96041,18.113,7.42,1.13,1.33,5966
371864043,3041.01,PC,15.84,2.959788,317,123.56,1.22,1.84,6268
184733148,3645.01,PC,12.323,2.95972,102.658,46.01,0.99,1.13,5585
138475192,3811.01,PC,6.754,2.959467,36.931,16.67,0.98,1.19,5560
321894059,3732.01,PC,17.487,2.959465,317,113.28,1.39,2.35,6633
431156009,1394.01,PC,6.411,2.95635,33.796,13.08,1.23,1.58,6186
377191482,1485.01,PC,9.304,2.95607,63.659,8.43,NaN,6.17,5015
206785987,2500.01,PC,13.911,2.955585,126.147,37.15,1.86,1.58,7837
72494421,4203.01,PC,27.189,2.953104,317,95.83,1.79,1.93,7650
144467913,3427.01,PC,17.07,2.952651,317,136.66,1.05,1.73,5812
311292015,3317.01,PC,16.297,2.951402,317,127.91,1.16,1.73,6136
61687533,2849.01,PC,13.59,2.951063,121.228,46.07,1.27,1.39,6370
266772500,3773.01,PC,13.413,2.950803,118.558,51.17,1.05,1.71,5824
288224503,3051.01,PC,10.829,2.949012,82.407,30.37,1.33,2.15,6506
266688542,1324.01,PC,5.718,2.94527,27.823,9.54,1.48,1.79,6511
38467100,2310.01,VPC,13.651,2.943208,122.168,48.67,NaN,NaN,5194
351603103,1103.01,VPC,28.529,2.94193,317,180.97,0.69,3.13,4357
172193428,502.01,VPC,8.834,2.941269,58.289,24.3,1.11,1.21,5941
310094771,3902.01,PC,9.996,2.940899,71.924,32.98,0.96,0.97,5464
142105158,2200.01,VPC+,6.819,2.936628,37.539,18.68,0.85,0.83,4927
318413374,2884.01,PC,14.337,2.935886,317,135.21,1.07,1.77,5896
133331642,4273.01,PC,23.88,2.934696,317,111.47,1.43,2.23,6728
381996371,3178.01,PC,41.568,2.934027,317,75.11,NaN,NaN,NaN
320541238,2881.01,PC,13.192,2.930184,115.264,47.74,1.12,1.65,6032
422514153,3930.01,PC,12.824,2.928386,109.847,35.06,1.66,1.81,7317
433144048,3648.01,PC,16.097,2.928301,317,136.18,1.06,2.4,5858
390723664,3299.01,PC,6.961,2.926435,38.88,19.21,0.86,0.8,5121
256722647,4329.01,PC,18.115,2.92247,317,144.57,0.97,2.74,5520
390988385,3505.01,PC,8.035,2.917425,49.621,19.67,1.2,1.34,6220
284173938,3751.01,VPC,13.275,2.915897,116.498,44.21,1.28,1.2,6401
801354155,3829.01,PC,12.988,2.91456,112.242,52.71,0.93,1.09,5385
229138584,3356.01,PC,5.078,2.912245,22.74,10.39,0.97,1.46,5513
443115574,2538.01,PC,12.248,2.910378,101.596,29.34,1.93,3.5,7989
242460075,3236.01,PC,12.561,2.909798,106.042,44.83,1.09,1.31,5955
360822008,3274.01,VPC+,12.003,2.907508,98.167,43.39,1.02,1.18,5709
319735319,2779.01,PC,13.448,2.903803,119.089,43.38,1.36,1.51,6570
289661991,3807.01,PC,18.993,2.898925,317,135.79,1.07,1.47,5908
443127052,2505.01,PC,4.087,2.897204,15.724,6.76,1.07,1.55,5879
203476998,3245.01,PC,18.066,2.897188,317,120.53,1.28,1.67,6397
120723776,3109.01,PC,27.913,2.882595,317,136.9,1.06,1.57,5878
345697569,3941.01,PC,13.969,2.881761,127.037,51.68,1.16,1.38,6137
456962262,3157.01,PC,13.067,2.881137,113.414,50.94,NaN,NaN,NaN
130349701,2822.01,PC,11.554,2.879861,91.997,37.88,1.14,1.69,6086
367333043,3938.01,PC,7.326,2.87781,42.407,17.26,1.16,1.05,6131
452938965,3988.01,PC,13.701,2.874366,122.927,47.62,1.25,2.17,6334
270347814,3138.01,PC,12.188,2.874005,100.755,59.93,0.66,0.74,4199
57753734,3510.01,VPC,11.937,2.872935,97.249,42.9,1.03,1.1,5752
416987878,1392.01,PC,8.497,2.86876,54.56,15.16,2.06,2.65,6756
229639351,4058.01,PC,9.368,2.866816,64.407,28.98,NaN,NaN,NaN
357299852,2949.01,PC,13.559,2.865284,120.771,51.32,1.09,1.06,5945
157218656,4121.01,VPC-,17.845,2.862401,317,104.3,1.6,1.49,7167
133334108,637.01,PC,2.078,2.857982,4.98,2.24,NaN,NaN,NaN
262530407,177.01,VPC+,2.127,2.853101,5.179,3.63,0.52,0.52,3735
435934762,2772.01,PC,34.048,2.850433,317,92.99,1.9,2.02,7936
33159936,2928.01,PC,11.782,2.84573,95.112,32.6,1.51,1.3,6910
186936449,2665.01,PC,6.852,2.845658,37.845,15.55,1.15,1.3,6112
441798995,2269.02,VPC?,1.438,2.841147,2.664,1.8,0.54,0.55,3941
272645619,3094.01,PC,14.627,2.840074,317,119.04,1.32,1.46,6470
334252687,4221.01,PC,15.125,2.839566,317,122.92,1.26,1.4,6340
12423815,234.01,VPC+,11.158,2.839281,86.709,58.68,0.54,0.55,3725
360475034,3452.01,PC,13.102,2.838957,113.93,51.77,0.99,2.24,5604
145023816,3421.01,PC,16.916,2.83893,317,105.02,1.59,2.14,7132
41227743,804.01,PC,2.064,2.837567,4.921,2.08,1.1,1.22,5678
448536355,2972.01,PC,13.18,2.83712,115.089,55.33,0.91,1.2,5301
297457992,3224.01,PC,17.896,2.830235,317,131.22,1.14,1.48,6084
253030300,3795.01,PC,6.461,2.830021,34.25,13.78,1.19,1.01,6205
467281353,1975.01,LEPC,4.086,2.82888,15.718,7.25,0.97,1.48,5385
336840314,4085.01,PC,10.806,2.828242,82.108,39.84,0.9,1.03,5257
267712001,3054.01,PC,19.457,2.828058,317,131.68,1.13,1.26,6071
379629854,4008.01,PC,4.434,2.827772,18.061,6.59,1.38,1.62,6603
142090065,1715.01,CPC-,8.169,2.826937,51.033,17.11,1.57,1.51,6962
22121296,4239.01,PC,13.969,2.813244,127.042,46.41,1.38,1.85,6614
304695574,3324.01,PC,14.807,2.808931,317,138.08,1.06,1.52,5852
81597356,3752.01,PC,20.859,2.8061,317,83.31,2.26,2.28,8972
145879095,616.01,VPC,26.087,2.805463,317,54.83,NaN,NaN,7399
85791385,4014.01,PC,13.828,2.804896,124.865,54.44,1.06,0.98,5863
21535395,1776.01,CPC,1.403,2.800991,2.555,1.14,1.02,0.95,5768
470678283,4023.01,PC,10.345,2.79917,76.241,34.58,NaN,NaN,NaN
160004025,2657.01,PC,12.414,2.798553,103.941,49.13,0.94,1.09,5416
460984940,784.01,VPC?,1.94,2.796777,4.431,2.07,0.96,0.9,5464
93093765,3115.01,PC,6.694,2.796413,36.379,13.79,1.31,1.06,6455
44737596,552.01,VPC+,9.665,2.788654,67.921,44.48,0.58,0.59,3736
153896150,4123.01,PC,4.801,2.787888,20.675,9.86,0.93,0.85,5375
434171145,3926.01,PC,10.509,2.787303,78.305,29.63,1.32,1.46,6466
141768070,842.01,VPC+,12.145,2.786383,100.148,48.8,0.9,1,5002
364074068,1756.01,VPC,2.002,2.782912,4.673,3.14,0.56,0.56,3847
403507814,3475.01,VPC,17.611,2.780686,317,99.21,1.75,1.63,7560
270471065,3433.01,PC,6.093,2.776578,30.999,18.23,0.68,0.78,4348
422385684,2561.01,VPC?,15.834,2.775385,317,137.77,1.07,1.62,5905
264295655,4097.01,PC,3.701,2.774177,13.285,6.04,1,0.82,5636
251852984,323.01,VPC,5.844,2.772392,28.876,16.36,0.72,0.78,4532
459215281,3891.01,PC,3.366,2.768862,11.307,5.52,0.9,0.94,5270
348770361,161.01,VPC+?,5.923,2.768448,29.547,14.07,0.94,0.98,5159
118072143,3387.01,PC,11.856,2.76784,96.133,42.69,1.04,1.14,5786
410372968,3267.01,VPC,11.026,2.767468,84.972,36.98,1.07,1.41,5890
317417916,2781.01,PC,5.926,2.763667,29.57,17.73,0.66,0.7,3868
230375747,1870.01,VPC,16.65,2.763366,317,118.77,1.34,1.43,6388
248655096,2718.01,PC,10.775,2.762508,81.712,45.09,0.75,0.83,4694
289100911,3584.01,PC,12.854,2.756844,110.284,48.05,1.07,1.18,5895
293617835,1719.01,CPC,7.831,2.756792,47.494,19.84,1.14,4.17,6085
361219651,3042.01,PC,13.702,2.756266,122.945,39.31,1.7,1.85,7436
357896777,2948.01,PC,16.568,2.755757,317,117.71,1.36,1.21,6555
346418409,1423.01,VPC-,6.415,2.755653,33.833,17.51,0.83,0.7,4941
233071822,1747.01,PC,1.324,2.754791,2.315,1.35,0.69,0.7,4435
