TIC ID,TOI,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
154293917,3976.01,PC,PC,11.8136,0.007,57:25.4,16:27.6,6.608099,0.000057,3.928,0.183,7.342635,0.001269,6740,1.16844,12.1125,0.538039,298.497,1157,24,516.087,5.8525,5993,102.9,4.12,0.07,1.5,0.06,0.094,0.017,"16,23,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
116382006,3977.01,PC,PC,11.379,0.007,24:30.4,41:40.3,23.257514,0.000345,7.579,0.348,10.19939,0.018029,9350,16.6056,10.9014,0.673473,164.45,997,63,221.536,0.9935,5627,124.1,4.55,0.08,0.88,0.04,,,"16,23,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
468329664,3978.01,PC,PC,13.4497,0.008,45:28.8,26:51.8,3.547237,0.000093,4.48,0.341,7.167752,0.004247,6580,3.91136,16.2823,,1000.74,1566,22,987.539,21.2415,5548,122,3.82,,2.02,,,,"18,19,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
312548829,3980.01,PC,PC,11.863,0.006,51:22.1,34:33.1,3.608899,0.000039,1.684,0.144,5.04954,0.004433,4640,4.08257,11.4777,0.67495,174.015,1011,22,486.721,7.9765,5854,169.2,4.04,0.08,1.63,0.08,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
312548415,3981.01,PC,PC,12.9165,0.013,51:25.3,24:35.7,2.24375,0.000141,3.821,0.638,3.131432,0.009451,2880,8.70425,10.0826,0.775679,5651.55,2415,10,1172.52,27.93,7209,146.3,4.06,0.09,1.96,0.09,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
25773352,3982.01,PC,PC,12.9324,0.011,30:13.6,09:22.9,5.344168,0.000169,4.156,0.385,6.261001,0.007087,5750,6.52696,17.2871,0.992907,1282.17,1667,18,1619.19,48.09,7469,143.4,3.95,0.08,2.3,0.1,,,"17,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
20182780,3984.01,PC,PC,13.4609,0.007,05:20.9,47:13.1,4.352916,0.000195,1.96,0.105,24.719192,0.018846,22510,17.3572,7.43426,0.307242,15.4386,552,31,108.883,0.4305,3422,157,4.77,0.01,0.46,0.01,,,"23,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
470911286,3986.01,PC,PC,12.5225,0.121,04:31.1,24:11.0,1.621247,0.000086,3.262,0.477,1.194967,0.003855,1100,3.55088,10.3122,,1846.95,1826,10,614.539,7.1835,4949,122,,,3.11,,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
452938965,3988.01,PC,PC,12.2454,0.063,34:02.0,50:39.4,2.874366,0.00005,4.106,0.268,4.28625,0.002252,3940,2.07445,13.6794,0.767849,2251.89,1919,26,773.366,17.554,6334,394.2,3.86,0.11,2.17,0.11,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
444413256,3989.01,PC,PC,11.9551,0.026,25:32.8,02:26.3,4.01042,0.000064,2.39,0.233,5.496859,0.005832,5050,5.3711,,,5608.79,2410,22,2949.29,247.26,12373,141,,,,,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
418133917,3991.01,PC,PC,12.1197,0.016,00:48.6,48:11.0,2.277485,0.000118,3.756,0.592,1.651575,0.004339,1520,3.99662,17.7506,,1146.77,1621,12,1089.93,37.43,4827,122,,,4.7,,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
403347341,3992.01,PC,PC,12.4316,0.006,22:30.1,52:23.8,6.397951,0.000102,2.438,0.296,9.060165,2.005784,8310,1845.69,,,233.833,1089,24,673.065,,5324,314,,,,,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
403340402,3993.01,PC,PC,11.5625,0.006,21:45.1,06:20.7,2.223173,0.000044,1.734,0.271,4.558792,0.010062,4190,9.26765,9.78153,,744.626,,16,457.461,,6424,,,,1.44,,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
372505528,3994.01,PC,PC,11.0986,0.006,24:33.7,14:08.3,3.897414,0.000078,2.061,0.378,2.162768,0.003493,1990,3.21743,6.8757,0.423689,504.623,1320,19,400.234,5.4845,6827,188.2,4.25,0.09,1.51,0.07,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
347210614,3995.01,PC,PC,12.1602,0.006,06:22.9,11:32.8,6.421943,0.000057,4.238,0.187,22.99891,0.033999,20960,31.314,,,771.109,1468,81,741.884,,6197,487.1,,,,,,,"17,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
347011522,3996.01,PC,PC,12.0205,0.013,04:44.8,11:48.0,17.204572,0.000862,4.987,0.656,4.100961,2.14002,3770,1969.09,21.5086,8.69046,434.974,1272,11,659.762,14.4015,6278,139,4.03,0.09,1.77,0.08,,,"17,24",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
327004130,3997.01,PC,PC,12.9854,0.022,13:34.3,53:47.5,3.459928,0.000056,1.326,0.254,7.692484,0.022237,7060,20.4806,12.4969,0.917513,138.213,955,15,654.004,8.166,5997,191.2,4.21,0.08,1.37,0.07,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
320281287,3998.01,PC,PC,12.1134,0.006,30:32.9,19:53.3,1.814499,0.000008,2.064,0.23,14.537179,0.01048,13300,9.65272,14.4323,0.848094,1568.49,1753,78,399.813,5.5985,5696,148.9,4.31,0.08,1.17,0.06,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
284528889,3999.01,PC,PC,11.6437,0.042,39:46.9,23:36.1,4.112385,0.000134,3.474,0.666,2.293324,0.005233,2110,4.81944,9.65749,0.752702,570.966,1361,16,525.173,8.3505,5659,262.1,3.78,0.09,2.14,0.12,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
283015592,4000.01,PC,PC,12.5696,0.024,03:53.9,46:34.7,3.702766,0.000052,3.56,0.193,12.250817,0.005618,11220,5.17456,20.3427,0.888135,1798.03,1814,31,878.067,15.691,7493,216.7,4.12,0.08,1.9,0.07,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
83148519,4001.01,PC,PC,11.7194,0.006,10:06.9,34:21.2,4.898393,0.000127,2.734,0.305,2.315085,0.003384,2130,3.11638,5.11295,0.342074,240.249,1096,14,315.572,2.672,5696,459.4,4.37,0.13,1.09,0.06,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
83053699,4002.01,PC,PC,12.9214,0.009,09:20.5,09:32.7,3.337942,0.000099,3.267,0.686,7.845579,0.018964,7200,17.4662,18.493,1.35422,1220.48,1646,16,1083.39,21.485,6274,135,3.86,0.09,2.15,0.11,,,"17,18,24",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
399346877,4003.01,PC,PC,12.9762,0.014,45:50.9,55:29.0,3.960696,0.00008,3.359,0.27,6.402972,0.004987,5880,4.59316,10.6181,0.568671,936.267,1541,14,626.396,6.7525,6647,146.7,4.29,0.1,1.4,0.06,,,"18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
397924314,4004.01,PC,PC,12.849,0.006,31:53.6,49:09.6,5.379778,0.000096,2.884,0.259,10.484383,0.008693,9610,8.00667,7.2858,0.451776,109.947,902,20,515.607,,4930.3,133.5,,,0.76,0.04,,,"18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
389910188,4007.01,PC,PC,12.4705,0.006,34:37.4,19:31.9,4.543204,0.000048,3.731,0.142,13.448358,0.00472,12310,4.34745,12.9806,0.538789,1680.11,1783,37,511.571,6.42,7998,592.7,4.6,0.1,1.16,0.04,,,"18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
379629854,4008.01,PC,PC,10.702,0.006,17:10.5,23:45.5,2.827772,0.00013,2.091,0.463,0.749417,0.003806,690,3.50566,4.42229,0.395604,839.663,1499,9,311.774,2.6125,6603,501.3,4.16,0.12,1.62,0.08,,,"18,19,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
368734712,4009.01,PC,PC,12.1693,0.014,51:07.2,56:44.9,4.327088,0.000072,2.348,0.479,5.63873,0.008216,5180,7.56739,14.2796,0.905382,368.756,1220,26,670.801,10.726,5994,151.8,3.92,0.08,1.91,0.09,,,"18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
352682207,4010.01,PC,PC,11.5163,0.006,20:51.6,04:19.9,5.413598,0.000418,2.715,0.329,5.04954,0.005433,4640,5.00436,6.12246,0.452762,102.009,885,20,177.504,0.988,4888,137.7,4.45,0.09,0.88,0.06,,,"24,25",6/23/21,7/6/21,7/6/21 0:00,found in faint-star QLP search; part of multi-planet system
352682207,4010.02,PC,PC,11.5163,0.006,20:51.6,04:19.9,14.686684,0.002528,4.116,1.146,5.104081,0.01763,4690,16.2381,6.39639,0.569885,45.4475,723,17,177.504,0.988,4888,137.7,4.45,0.09,0.88,0.06,,,"24,25",6/23/21,7/6/21,7/6/21 0:00,found in faint-star QLP search; part of multi-planet system
352682207,4010.03,PC,PC,11.5163,0.006,20:51.6,04:19.9,1.347999,0.000367,1.213,0.551,1.281925,0.037561,1180,34.5943,3.31744,0.608872,390.264,1238,8,177.504,0.988,4888,137.7,4.45,0.09,0.88,0.06,,,"24,25",7/8/21,7/8/21,7/13/21 12:04,Found independently by A. Vanderburg + QLP faint-star search
289264348,4011.01,PC,PC,13.2395,0.013,38:24.2,59:35.4,4.336023,0.000122,3.394,0.372,9.82682,0.013623,9010,12.5472,14.4394,,447.437,1281,16,764.591,11.5355,5815,122,4.1,,1.51,,,,"18,19,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
280315875,4012.01,PC,PC,13.3507,0.006,45:35.7,21:33.2,1.825438,0.000011,1.77,0.096,23.342749,0.012278,21270,11.3085,11.6945,,186.22,1029,37,245.737,1.357,4324,122,4.49,,0.77,,,,"18,19,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
279265701,4013.01,PC,PC,13.0217,0.009,43:09.9,54:51.9,2.632443,0.000086,4.036,0.405,4.090062,0.005106,3760,4.70317,14.7429,,1432.03,1713,10,851.105,12.5925,5407,122,3.64,,2.42,,,,"18,19,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
85791385,4014.01,PC,PC,13.4891,0.02,52:49.1,46:38.9,2.804896,0.000565,2.003,0.34,18.748755,0.044025,17120,40.5477,13.8025,,395.734,1242,17,562.401,5.8965,5863,122,4.48,,0.98,,,,25,6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
85429139,4015.01,PC,PC,10.767,0.006,33:40.8,36:45.6,4.742657,0.000279,3.112,0.09,14.614208,0.002014,13370,1.85475,17.8436,0.883618,320.426,1178,91,309.161,2.854,5947,150.8,4.12,0.08,1.51,0.07,,,"19,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
461491274,4016.01,PC,PC,13.1216,0.006,21:06.7,49:56.4,1.813812,0.000036,1.025,0.249,3.610641,0.02563,3320,23.6061,,,64.7075,790,10,,,4032.5,113,,,,,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
407313319,4017.01,PC,PC,12.636,0.025,30:57.5,27:18.4,7.042272,0.000164,2.598,0.257,5.998949,0.008536,5510,7.86199,14.5915,,52.7435,750,15,558.336,5.8795,4892,122,,,1.88,,,,"18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
407243316,4018.01,PC,PC,13.4612,0.006,28:51.3,28:05.5,3.07564,0.000064,1.31,0.235,6.490348,0.021984,5960,20.2476,,,46.3294,726,10,,,4355.4,177.7,,,,,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
284305328,4019.01,PC,PC,12.6967,0.006,0:36:41,56:15.0,2.296381,0.000022,2.649,0.248,8.666096,0.28633,7950,263.685,20.9239,6.70331,5163.1,2361,49,554.728,5.6135,6620,1539.9,4.04,,1.87,0.52,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
10507330,4021.01,PC,PC,11.08,0.006,54:37.9,34:11.5,5.117495,0.000083,1.655,0.769,3.643322,0.072523,3350,66.7942,13.7718,1.95139,314.439,1173,19,488.31,6.394,6429,195.1,3.92,0.09,2.07,0.09,,,"18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
1271152446,4022.01,PC,PC,13.3972,0.006,00:30.9,37:32.4,7.208749,0.000124,3.567,0.258,6.883628,0.005291,6320,4.87313,,,,,24,506.754,63.5655,,,,,,,,,"14,15,16,17,18,19,20,21,22,23,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
470678283,4023.01,PC,PC,13.4975,0.006,48:07.9,04:33.8,2.79917,0.000048,2.089,0.202,9.815864,0.01028,9000,9.46833,,,199.861,1047,18,,,4841.6,165.3,,,,,,,"18,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
470169396,4024.01,PC,PC,13.2309,0.008,22:30.6,15:44.4,6.325976,0.000227,5.611,0.489,5.202262,0.004917,4780,4.52911,13.1831,,623.904,1392,14,958.682,59.929,5842,122,3.9,,1.9,,,,"17,18,19,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
441730540,4025.01,PC,PC,13.3177,0.007,09:47.7,29:07.2,16.285367,0.000975,5.844,0.636,5.158625,0.006684,4740,6.15583,8.28683,,101.125,883,17,769.204,8.56,5770,122,4.29,,1.2,,,,"14,16,17,18,19,20,21,22,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
428963229,4026.01,PC,PC,13.1759,0.006,01:37.3,36:35.6,3.123973,0.000056,2.653,0.257,5.464122,0.006012,5020,5.53754,,,275.375,1134,15,497.594,,4861,317.5,,,,,,,"17,18,19,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
427866520,4027.01,PC,PC,11.3099,0.006,32:38.1,25:19.7,3.607429,0.000202,2.344,0.561,0.901535,0.004899,830,4.51183,2.70144,0.253529,333.307,1190,8,207.243,1.0755,5593,202.1,4.52,0.08,0.91,0.05,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
406634633,4028.01,PC,PC,13.0911,0.021,40:55.4,58:28.0,3.958948,0.000032,2.457,0.271,16.81734,0.01373,15370,12.6458,15.3461,,332.608,1189,33,610.074,6.276,5963,122,4.3,,1.22,,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
393633044,4029.01,PC,PC,11.1718,0.006,56:56.1,58:49.0,5.884856,0.000652,3.666,0.402,3.196766,0.002328,2940,2.14461,6.60246,0.350413,312.585,1171,19,274.436,3.3085,5712.4,108.5,4.3,0.07,1.18,0.05,0.10068,0.0461715,"24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
390021939,4030.01,PC,PC,13.2338,0.007,30:29.5,46:13.6,2.508902,0.000034,2.149,0.219,3.164098,0.002854,2910,2.62866,5.47704,,510.576,1324,16,571.615,4.45,5574,122,4.44,,0.99,,,,"14,15,16,17,18,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
389968080,4031.01,PC,PC,13.2687,0.007,29:18.1,19:13.9,10.046081,0.000101,1.715,0.337,19.345429,0.042549,17660,39.1882,13.0839,,21.1585,597,18,565.437,22.707,5637.9,89.8,4.49,,0.95,,-0.044,0.087,"14,15,16,17,18,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
387603144,4032.01,PC,PC,11.0498,0.006,52:23.7,35:57.5,2.456711,0.000079,1.716,0.886,0.575593,0.013343,530,12.2897,3.05136,0.467354,614.383,1387,9,296.012,2.1815,6223,125.1,4.39,0.08,1.16,0.05,,,"15,16,17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
387330895,4033.01,PC,PC,13.2787,0.01,40:24.1,32:01.7,3.614348,0.000023,1.941,0.25,13.712215,0.165663,12550,152.57,,,,,38,,,,,,,,,,,"15,16,17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
375654303,4034.01,PC,PC,12.5798,0.016,20:35.3,46:02.5,1.802096,0.00001,3.009,0.155,9.531046,0.00225,8740,2.07247,17.4795,0.928276,1940.21,1848,69,745.145,8.8605,5760,151.8,3.92,0.08,1.85,0.09,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
372392226,4035.01,PC,PC,13.0874,0.006,08:29.8,54:16.4,3.029594,0.000027,2.476,0.1,14.24012,0.005767,13030,5.31151,,,266.003,1125,32,506.315,,5081.3,223.8,,,,,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
367287018,4037.01,PC,PC,11.3896,0.009,50:12.6,51:37.4,4.725533,0.000118,2.654,0.504,2.587132,0.004382,2380,4.03586,11.2101,0.763841,396.638,1243,23,653.395,9.3585,6139,130,3.71,0.09,2.48,0.12,,,"17,18,19,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
366580825,4038.01,PC,PC,13.0885,0.015,20:04.9,16:39.9,4.299047,0.000069,2.956,0.395,5.267721,0.006555,4840,6.03726,10.0361,,343.72,1199,24,562.818,3.934,5671,122,4.12,,1.45,,,,"16,17,18,19,20,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
366120401,4039.01,PC,PC,12.9186,0.007,14:56.3,45:41.7,4.730772,0.000064,3.123,0.206,9.290105,0.007278,8520,6.70323,9.79835,0.550808,309.901,1168,12,548.908,4.295,5777,122.1,4.42,0.07,1.05,0.05,,,"14,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
356786657,4040.01,PC,PC,12.3407,0.006,54:27.5,29:17.9,7.135422,0.000227,2.93,0.622,1.521096,0.547736,1400,504.356,5.42038,2.08687,768.014,1466,10,297.107,2.2425,5446,132.8,4.57,0.08,0.84,0.05,,,"14,15,16,17,18,19,20,21,22,23,25",6/23/21,6/23/21,6/25/21 12:05,low SNR; found in faint-star QLP search
345645749,4041.01,PC,PC,10.9342,0.006,27:25.3,37:00.5,7.874632,0.000396,5.164,0.734,7.003825,0.007637,6430,7.03381,11.8037,0.689133,492.417,1312,34,311.111,3.2365,5914.8,118.2,4.17,0.08,1.41,0.07,0.28,0.031,25,6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
332393279,4042.01,PC,PC,13.1659,0.008,01:27.4,59:18.7,2.323843,0.000512,2.391,0.222,10.670766,0.012223,9780,11.2573,13.8867,,870.497,1513,16,869.366,11.3755,5983.9,81.1,4.2,,1.38,,0.301,0.079,25,6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
322262448,4043.01,PC,PC,12.2319,0.006,42:13.1,30:17.3,5.119087,0.000064,5.449,0.2,5.71513,0.001519,5250,1.39916,12.2173,0.629514,908.776,1529,30,636.467,7.898,5926,207.4,4.01,0.09,1.7,0.08,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
298264260,4045.01,PC,PC,13.2155,0.007,05:27.5,11:09.6,7.992713,0.000074,3.906,0.268,18.042011,0.0073,16480,6.72338,,,135.993,951,42,598.385,,5530.9,337.7,,,,,-0.264535,0.0575043,"16,23,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
284760740,4046.01,PC,PC,10.6525,0.006,54:44.8,00:50.2,0.75835,0.00005,0.772,0.201,0.879803,0.004566,810,4.20567,5.16697,0.439345,1343.24,1686,15,328.581,7.7425,6209,128.5,4.13,0.09,1.56,0.08,,,"24,25",6/23/21,6/23/21,7/21/21 0:00,found in faint-star QLP search
279769094,4047.01,PC,PC,13.028,0.03,26:25.2,02:09.9,4.502962,0.000186,4.169,0.631,3.14232,0.007604,2890,7.00385,9.44788,,2710.22,2010,11,817.383,14.1255,8103,122,4.24,,1.77,,,,"17,18,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
259274960,4049.01,PC,PC,13.2588,0.01,35:03.6,15:18.2,31.400869,0.00042,2.043,0.185,17.865396,0.018785,16320,17.3018,10.8682,,1.52014,309,17,353.826,2.15,4953,122,4.55,,0.79,,,,"14,15,16,17,18,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
255865833,4050.01,PC,PC,13.2838,0.007,27:24.6,13:54.7,4.654655,0.000064,1.346,0.464,6.064456,0.050815,5570,46.8013,13.8366,,129.333,939,15,903.312,14.8625,5966,122,4.08,,1.58,,,,"15,16,17,18,19,22,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
237101326,4051.01,PC,PC,13.0273,0.007,02:46.0,13:27.4,3.074707,0.000032,1.097,0.334,4.013777,0.017221,3690,15.8614,6.84081,,82.875,840,19,441.274,6.1995,5091,122,4.36,,1,,,,"14,15,16,17,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
235684392,4053.01,PC,PC,13.0309,0.006,12:22.3,55:21.4,21.790827,0.000516,6.142,0.502,14.526176,0.027954,13290,25.7465,,,150.302,975,38,681.888,,6118.5,458,,,,,,,"17,18,19,20,21,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
233719215,4054.01,PC,PC,13.0533,0.006,25:10.0,46:23.9,17.356729,0.000118,2.176,0.356,15.230635,0.033143,13930,30.5252,10.0148,,8.72686,478,32,287.646,1.113,4697,122,4.55,,0.76,,,,"14,15,16,18,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
233053554,4055.01,PC,PC,13.1755,0.007,56:43.0,45:59.9,4.567932,0.000026,3.139,0.204,20.639348,0.009162,18830,8.43853,14.3582,,297.043,1156,53,602.399,4.803,5675,122,4.41,,1.04,,,,"14,15,16,17,18,20,21,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
232567319,4056.01,PC,PC,11.4354,0.007,30:11.9,53:44.8,5.052247,0.000252,3.862,0.469,3.970187,0.001714,3650,1.57896,9.7206,0.523747,704.144,1435,42,484.852,5.0905,6328.9,138.5,4.15,0.09,1.55,0.08,0.0778,0.0143108,"23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
230388132,4057.01,PC,PC,13.2611,0.007,04:44.8,09:11.3,2.407668,0.000025,1.58,0.331,4.86412,0.009525,4470,8.77318,6.85391,,373.851,1225,21,590.913,4.3775,5702,122,4.46,,0.98,,,,"14,15,16,17,18,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
229639351,4058.01,PC,PC,13.4062,0.008,35:13.2,35:58.2,2.866816,0.000021,1.963,0.321,8.042446,0.008649,7380,7.96618,,,255.654,1113,37,,,4871.9,163.9,,,,,,,"14,15,16,17,18,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
229605891,4059.01,PC,PC,13.084,0.008,16:43.9,53:27.3,2.038183,0.000003,2.037,0.038,25.408069,0.002288,23130,2.10704,12.7341,,324.218,1182,168,339.185,1.659,4928,122,4.52,,0.82,,,,"14,15,16,17,18,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
229508727,4060.01,PC,PC,13.1135,0.006,48:14.8,25:33.7,23.131362,0.000554,2.397,0.621,10.19939,2.687774,9350,2472.47,,,12.2978,521,13,,,4952.3,137.4,,,,,,,"14,15,17,18,19,20,21,22,23,24,25",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
219866209,4062.01,PC,PC,13.4167,0.007,16:23.7,33:59.8,6.747354,0.000042,2.283,0.353,16.166951,0.023069,14780,21.2474,13.8867,,84.2963,844,42,611.532,6.0055,5332,122,4.35,,1.06,,,,"14,15,16,17,18,19,20,21,23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
219499488,4063.01,PC,PC,13.0444,0.007,17:28.7,38:52.9,1.63227,0.000075,1.599,0.099,13.987133,3.846163,12800,3536.18,19.606,,1188.02,1635,19,408.646,7.3845,5099.9,120.1,4.45,,0.91,,0.143464,0.113611,"24,25",6/23/21,6/23/21,6/25/21 12:05,V-shaped; found in faint-star QLP search
219489550,4064.01,PC,PC,12.6555,0.007,13:28.9,53:07.8,3.883692,0.000932,1.894,0.531,2.979,0.023196,2740,21.3641,9.69788,0.967301,191.022,1035,8,756.022,7.278,5622.4,110.3,3.98,0.07,1.69,0.08,0.329,0.038,"24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
219485050,4065.01,PC,PC,12.8377,0.007,11:19.7,42:45.5,3.591062,0.000192,3.213,0.256,7.758093,0.005289,7120,4.87103,10.0942,0.648374,550.42,1349,26,579.364,5.5635,5657,143.4,4.3,0.09,1.18,0.07,0.264,0.132,"23,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
193556520,4066.01,PC,PC,13.3925,0.006,23:58.2,15:39.9,6.720663,0.000491,3.174,0.199,18.980756,0.009067,17330,8.35069,11.2882,,77.7584,827,35,415.005,2.7545,4914,122,4.49,,0.85,,,,"24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
162577466,4067.01,PC,PC,13.1815,0.006,15:44.6,19:31.8,3.676265,0.000198,3.917,0.191,13.140607,0.003957,12030,3.64492,12.55,,784.144,1474,32,679.411,6.8585,5801,122,4.36,,1.12,,,,"23,24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
143009290,4069.01,PC,PC,13.0531,0.007,50:22.5,58:57.8,2.723424,0.000562,1.754,0.362,14.306126,0.034309,13090,31.599,11.129,,250.038,1107,21,437.789,4.213,5366,122,4.47,,0.93,,,,25,6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
115270627,4070.01,PC,PC,13.0022,0.006,41:06.3,26:10.7,3.150363,0.000219,1.059,0.186,9.936386,0.029029,9110,26.7368,9.47813,,56.1684,762,17,411.289,2.43,5229,122,4.49,,0.89,,,,"24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
115182469,4071.01,PC,PC,10.7133,0.006,37:10.0,20:41.1,6.516996,0.001289,2.416,0.374,1.010204,0.003081,930,2.838,2.26174,0.19634,62.6073,783,10,104.24,0.307,4937.5,123.2,4.64,0.09,0.71,0.05,0.141959,0.00922547,"24,25",6/23/21,6/23/21,6/25/21 12:05,found in faint-star QLP search
